,wm,dw,pv_bess,ev,critical
650,0.0,0.0,0,0.0,0.185
651,0.0,0.0,0,0.0,0.256
652,0.0,0.0,0,0.0,0.289
653,0.0,0.0,0,0.0,0.141
654,0.0,0.0,0,0.0,0.11900000000000001
655,0.0,0.0,0,0.629,0.121
656,0.0,0.0,0,0.0,0.095
657,0.0,0.0,0,0.0,0.125
658,0.0,0.0,0,0.625,0.125
659,0.0,0.0,0,0.617,0.133
660,0.0,0.0,0,0.0,0.166
661,0.0,0.0,0,0.0,0.17
662,0.0,0.0,0,0.6759999999999999,0.07400000000000001
663,0.0,0.0,0,0.644,0.106
664,0.0,0.0,0,0.0,0.171
665,0.0,0.0,0,0.0,0.099
666,0.0,0.0,0,0.0,0.17600000000000002
667,0.0,0.0,0,0.0,0.16899999999999998
668,0.0,0.0,0,0.0,0.09
669,0.0,0.0,0,0.0,0.085
670,0.0,0.0,0,0.0,0.09300000000000001
671,0.0,0.0,0,0.0,0.10300000000000001
